Date,Adj Close,Close,High,Low,Open,Volume,Ticker,Company,Sector,Market Cap,Forward PE,EPS,Revenue,Net Income,Profit Margin,Return on Equity
2022-08-25,166.91546630859375,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-08-26,160.62289428710938,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-08-29,158.4239501953125,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-08-30,155.9991912841797,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-08-31,154.34014892578125,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-01,155.06655883789062,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-02,152.95596313476562,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-06,151.6993865966797,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-07,153.10324096679688,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-08,151.6306915283203,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-09,154.48739624023438,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-12,160.43637084960938,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-13,151.0220489501953,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-14,152.4651336669922,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-15,149.57899475097656,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-16,147.93955993652344,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-19,151.65036010742188,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-20,154.02598571777344,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-21,150.90423583984375,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-22,149.9422149658203,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-23,147.67449951171875,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-26,148.00827026367188,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-27,148.98013305664062,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-28,147.09532165527344,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-29,139.87013244628906,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-09-30,135.6685333251953,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-03,139.84066772460938,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-04,143.42384338378906,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-05,143.71832275390625,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-06,142.76608276367188,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-07,137.52392578125,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-10,137.84788513183594,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-11,136.43421936035156,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-12,135.80596923828125,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-13,140.37081909179688,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-14,135.84523010253906,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-17,139.8014373779297,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-18,141.1168975830078,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-19,141.22488403320312,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-20,140.76345825195312,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-21,144.57240295410156,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-24,146.71246337890625,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-25,149.54954528808594,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-26,146.61428833007812,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-27,142.1476287841797,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-28,152.88723754882812,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-10-31,150.5312042236328,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-01,147.89048767089844,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-02,142.37342834472656,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-03,136.33609008789062,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-04,136.07058715820312,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-07,136.6015625,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-08,137.17189025878906,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-09,132.61915588378906,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-10,144.41891479492188,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-11,147.20167541503906,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-14,145.8053741455078,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-15,147.53599548339844,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-16,146.3068389892578,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-17,148.20465087890625,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-18,148.76512145996094,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-21,145.5398712158203,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-22,147.6736297607422,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-23,148.54881286621094,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-25,145.63816833496094,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-28,141.81312561035156,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-29,138.81402587890625,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-11-30,145.5595245361328,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-01,145.83486938476562,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-02,145.3432159423828,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-05,144.1829071044922,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-06,140.5249786376953,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-07,138.587890625,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-08,140.26930236816406,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-09,139.78750610351562,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-12,142.07862854003906,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-13,143.04226684570312,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-14,140.81996154785156,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-15,134.22195434570312,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-16,132.26515197753906,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-19,130.16087341308594,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-20,130.09207153320312,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-21,133.1894989013672,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-22,130.02322387695312,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-23,129.65939331054688,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-27,127.85993957519533,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-28,123.93653106689452,126.04000091552734,131.02999877929688,125.87000274658205,129.6699981689453,85438400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-29,127.44695281982422,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376952,75703700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2022-12-30,127.76158142089844,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-03,122.9827117919922,125.06999969482422,130.89999389648438,124.16999816894533,130.27999877929688,112117500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-04,124.25119018554688,126.36000061035156,128.66000366210938,125.08000183105467,126.88999938964844,89113600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-05,122.9335479736328,125.0199966430664,127.7699966430664,124.76000213623048,127.12999725341795,80962700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-06,127.456787109375,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623048,87754700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-09,127.9779281616211,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-10,128.54824829101562,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-11,131.26217651367188,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-12,131.18353271484375,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-13,132.51097106933594,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-17,133.6713409423828,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-18,132.95350646972656,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-19,133.01254272460938,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-20,135.569091796875,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-23,138.7550506591797,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-24,140.15133666992188,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-25,139.49252319335938,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-26,141.5574493408203,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-27,143.49459838867188,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-30,140.6134796142578,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-01-31,141.88197326660156,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-01,143.00289916992188,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-02,148.302978515625,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-03,151.9215545654297,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-06,149.19776916503906,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-07,152.0690460205078,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-08,149.3846435546875,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-09,148.3521270751953,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-10,148.71652221679688,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-13,151.5133819580078,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-14,150.87326049804688,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-15,152.97091674804688,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-16,151.37550354003906,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-17,150.23313903808594,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-21,146.2249298095703,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-22,146.64842224121094,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-23,147.13096618652344,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-24,144.48184204101562,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-27,145.67344665527344,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-02-28,145.17123413085938,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-03-01,143.1030731201172,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-03-02,143.69398498535156,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-03-03,148.73622131347656,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-03-06,151.49371337890625,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
2023-03-07,149.29757690429688,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,AAPL,Apple Inc.,Technology,4138015391744,29.320671,8.25,451442016256,122575003648,0.27152002,1.4147099
