Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2022-06-30,248.49154663085938,251.1038981642681,244.6891481209095,248.70440512266876,31730900
2022-07-01,251.15223693847656,251.33607059535083,246.343610863831,248.0658334178518,22837700
2022-07-05,254.31614685058594,254.4419309103193,246.46945079470586,247.8433463795469,22941000
2022-07-06,257.5669860839844,259.2891938730712,253.88068722348527,255.18686285339652,23824400
2022-07-07,259.68585205078125,260.3244273758523,256.4155857769769,256.5123449826114,20859900
2022-07-08,258.96990966796875,259.395626588486,254.74179480110894,256.1930944319359,19658800
2022-07-11,255.92222595214844,257.8766324611341,253.66785697508126,257.0251984883415,19455200
2022-07-12,245.4341583251953,257.3057954639804,243.8570743997537,257.24774583098747,35868500
2022-07-13,244.51499938964844,245.31805374321544,240.05467060292142,242.06714149558593,29497400
2022-07-14,245.83082580566406,246.85640858787121,237.95510651412596,242.43478974627138,25102800
2022-07-15,248.38511657714844,251.91660674220472,246.49842984837338,247.41758340717305,29774100
2022-07-18,245.9953155517578,252.3713557823353,245.07616196648328,251.3167481398981,20975000
2022-07-19,251.10391235351562,251.28774603986494,245.44383672914083,249.2172106364665,25012600
2022-07-20,253.75497436523438,256.27056711234303,250.50407631182094,251.46192492992023,22788300
2022-07-21,256.241455078125,256.2898494477531,248.68502415287526,251.35542487841855,22404700
2022-07-22,251.9069061279297,256.7155468615233,250.65880967638628,256.628472424911,21881300
2022-07-25,250.42660522460938,253.00993186101113,248.4721987897753,252.52616526089446,21056000
2022-07-26,243.72158813476562,251.44251309723307,241.46724894665664,251.42314353761344,39348000
2022-07-27,260.0148620605469,261.28232818719346,250.4459740907152,252.68097341491003,45994000
2022-07-28,267.4359130859375,268.8194787741796,259.173169506784,260.9921370397232,33459300
2022-07-29,271.625244140625,272.8443453449876,267.64869711004144,268.6839646557535,32152800
2022-08-01,268.98388671875,272.147709327751,266.8843268988861,268.80005306751355,21539600
2022-08-02,265.8974914550781,268.8678255810628,263.53670799309106,267.0391735890701,22754200
2022-08-03,273.2991638183594,274.29572205073544,267.62940267530934,267.77455630839756,23518900
2022-08-04,274.4408264160156,274.5859505118883,271.07382928467115,272.6508838288538,18098700
2022-08-05,273.7247619628906,274.44072692749853,269.6320867822846,270.0868284690186,16774600
2022-08-08,271.21893310546875,276.6371253182812,270.2513998362798,274.8278133024093,18739200
2022-08-09,273.1346435546875,273.8893183608111,268.59690993620944,270.5610309152516,23405200
2022-08-10,279.7719421386719,280.4008328998237,277.6240169581476,278.8140935874834,24687800
2022-08-11,277.70135498046875,281.7553212542064,277.20793315057733,281.40702349193015,20065900
2022-08-12,282.4326477050781,282.4326477050781,277.6240060475437,279.11401558943726,22619700
2022-08-15,283.94195556640625,284.62889583747915,280.6910288186994,281.55214749764076,18085700
2022-08-16,283.2066955566406,284.4935315241321,280.9910653118464,282.51007032188716,18102900
2022-08-17,282.4600830078125,284.4283433719824,280.6663411966556,280.9281190261752,18253400
2022-08-18,281.34503173828125,283.0321034033775,280.2881560238518,281.36441282325103,17186200
2022-08-19,277.447265625,280.4529907173876,276.8752129457477,280.11362940883,20570000
2022-08-22,269.3027038574219,273.86944889431794,268.7888240939447,273.50100121683664,25061100
2022-08-23,268.0326843261719,270.3790687484847,267.02430536670255,268.0326843261719,17527400
2022-08-24,267.4024353027344,268.7986430975907,266.7430935850049,267.0339874694459,18137000
2022-08-25,270.3693542480469,270.5341674761129,266.17102576018783,268.89556299786517,16583400
2022-08-26,259.9364929199219,271.813929906626,259.8298525866448,270.5922412050878,27549300
2022-08-29,257.16351318359375,259.2674999332414,255.82547868834627,257.76465225492166,20338500
2022-08-30,254.97219848632812,258.9280989361752,252.73245572753953,258.5596808701505,22767100
2022-08-31,253.51785278320312,258.98630675463943,253.38209643308895,257.3186459236816,24791800
2022-09-01,252.4804229736328,252.95554067570222,247.64219380873456,250.99695619943782,23263400
2022-09-02,248.27239990234375,256.68840643713196,246.7307604021961,253.7408837951921,22855400
2022-09-06,245.5478973388672,249.9885925912268,244.2777407898771,248.4081907033707,21328200
2022-09-07,250.24066162109375,250.9581464072949,245.5187784892074,246.95376285633063,24126700
2022-09-08,250.65757751464844,252.50949191714798,247.041022768642,249.67831493374948,20319900
2022-09-09,256.4169616699219,257.1635625736853,252.37380057718096,252.57740555573184,22084700
